-15.12,NaN,-12.95,-11.19,NaN,-9.07,-8.37,NaN,-6.17,NaN,-3.17,NaN,NaN,0,NaN,2.99,4.48,5.35,6.57,7.81,NaN,9.92,NaN,12.03,12.75,NaN
-15.12,NaN,-12.75,-11.14,NaN,-9.05,-8.34,-7.5,NaN,-5.47,-3.11,-1.72,NaN,-0.0399999999999991,NaN,2.69,NaN,5.88,6.8,8.17,9.14,10.3,11.17,11.96,12.66,NaN
-15.12,-13.45,-12.56,-11.49,NaN,-9.06,-8.23,NaN,NaN,-5.17,-3.69,-1.74,-0.849999999999998,0.0399999999999991,NaN,2.71,NaN,5.75,6.94,7.98,NaN,10,11.19,12.08,NaN,NaN
-15.12,-12.99,NaN,-11.13,-10.18,NaN,-8.48,-7,NaN,-5.47,-3.58,-1.58,NaN,0.0399999999999991,2.1,3.3,4.43,NaN,6.74,7.66,NaN,9.99,10.89,12.05,NaN,NaN
-15,-13.45,-12.63,-11.29,NaN,-9.21,NaN,-7.39,NaN,NaN,-2.95,NaN,NaN,0.0500000000000007,NaN,2.72,4.45,5.79,6.96,7.92,9.19,10.07,11.21,11.89,12.62,13.95
-15.12,-13.2,-12.67,NaN,-10.27,-9.18,-8.16,NaN,-6.2,-5.47,-3.15,NaN,NaN,0.0399999999999991,NaN,3.22,NaN,5.43,6.86,7.8,9.1,10.05,11.22,NaN,12.6,NaN
-15,NaN,-12.62,-11.07,-10.16,NaN,-8.45,NaN,-6.52,-5.4,-2.96,NaN,NaN,0.0199999999999996,1.93,3.27,NaN,5.88,6.82,7.95,8.77,10.19,11.32,12.22,NaN,13.95
-15.12,NaN,-12.75,-11.16,NaN,-9.13,-8.32,-7.6,NaN,-5.5,-3.16,NaN,NaN,0.0199999999999996,1.81,2.78,4.35,5.78,6.74,7.94,NaN,10.41,NaN,12.27,12.64,NaN
-15.06,-13.31,-12.55,-11.17,NaN,NaN,-8.41,NaN,NaN,-5.48,-3.45,-2.03,-0.84,0.0500000000000007,2.06,2.84,4.59,5.95,6.83,7.96,NaN,10.07,11.1,NaN,12.7,13.95
-15.06,NaN,-12.78,-11.07,NaN,-9.53,-8.32,NaN,-6.31,NaN,-3.57,-1.84,NaN,0.0500000000000007,1.82,2.9,NaN,5.86,6.87,8.02,NaN,10.03,10.75,11.97,12.67,13.95
-15.12,NaN,-12.63,-11.08,NaN,-9,-8.36,NaN,-6.3,-5.32,-3.53,-2.23,-0.98,-0.00999999999999801,1.66,2.94,NaN,5.89,6.76,7.97,NaN,10.02,NaN,12.09,12.68,NaN
-15,-13.13,NaN,-11.11,-10.16,-9.07,-8.28,-7.32,NaN,-5.32,-3.04,NaN,NaN,0.0500000000000007,2.05,3.36,4.29,5.85,6.85,8.18,NaN,10.09,NaN,11.93,12.63,13.95
-15.12,NaN,-12.65,-11.19,NaN,-9.34,NaN,-7.86,NaN,-5.46,-3.53,NaN,-0.919999999999998,0.0500000000000007,2.03,3.26,4.41,5.81,7.03,7.76,9.23,10.05,11.03,NaN,12.43,NaN
-15.12,NaN,-12.76,-11.16,NaN,-9.03,-8.21,-7.51,NaN,-5.54,-3.2,NaN,NaN,0.0199999999999996,1.83,2.76,NaN,NaN,6.97,8.08,NaN,10.12,11.3,12.22,NaN,NaN
-15.12,-13.27,-12.67,-11.29,NaN,-9.39,-8.26,-7.5,NaN,-5.63,-3.03,NaN,NaN,0.0300000000000011,NaN,2.86,NaN,5.63,6.9,8.23,NaN,NaN,11.24,NaN,NaN,NaN
-15.04,NaN,-12.86,-11.58,NaN,-9.2,-8.22,NaN,-6.47,NaN,-3.67,NaN,NaN,0.0500000000000007,NaN,3.18,4.4,5.83,6.96,7.95,9.2,10.06,11.25,NaN,12.68,13.95
-15.03,NaN,-12.93,-11.19,NaN,-9.14,-8.46,-7.51,NaN,-5.51,-3.51,NaN,NaN,0.0300000000000011,2.16,2.69,NaN,5.55,6.94,7.95,NaN,10.1,NaN,11.88,12.73,13.95
