iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11
32,28,21,22,22,18,24,21,19,18,16
29,30,27,20,23,19,17,21,19,16,18
31,28,22,23,21,18,19,25,18,21,23
33,28,25,25,17,17,21,21,22,18,19
31,27,24,22,21,19,21,19,19,20,18
32,26,25,21,20,21,18,17,18,16,15
33,23,21,23,23,18,19,18,21,17,20
33,27,22,22,17,17,19,22,19,19,17
32,26,22,24,21,20,20,21,20,16,18
31,25,20,21,21,19,21,19,20,16,18
32,22,23,22,18,19,19,20,18,18,18
33,32,25,23,22,20,19,24,18,18,19
31,27,22,20,21,22,17,19,19,19,21
30,26,22,21,21,17,19,21,21,19,22
34,28,24,23,19,22,17,20,20,17,15
30,25,25,21,18,18,19,19,20,18,17
33,25,23,23,20,22,19,19,20,19,16
30,29,23,23,24,17,22,21,17,18,19
29,26,21,20,21,18,18,20,18,17,19
30,30,23,19,21,19,19,17,18,19,21
31,30,24,22,20,17,18,21,20,20,20
30,28,26,25,21,18,18,21,21,17,18
34,29,24,24,21,21,17,19,19,17,18
37,32,24,24,17,18,22,20,21,21,16
31,26,22,25,20,19,20,19,20,18,16
31,26,23,21,18,20,15,19,22,17,18
31,27,23,22,22,20,18,20,21,16,17
32,31,22,22,24,18,22,19,22,18,17
30,29,23,21,17,20,20,21,21,16,17
33,27,23,23,18,18,17,21,21,18,16
33,27,25,22,19,18,19,20,17,16,18
31,28,25,23,18,20,19,18,21,18,19
32,29,26,25,20,19,21,21,17,17,19
35,31,23,23,18,20,17,18,24,22,20
35,28,23,21,20,21,19,18,20,16,17
32,27,26,23,22,21,20,18,19,20,17
29,27,22,22,19,20,16,19,19,18,19
35,31,23,23,23,22,20,18,20,18,18
32,27,22,23,22,21,20,19,19,20,18
36,32,25,22,19,20,17,15,23,19,20
30,32,21,22,19,15,22,17,18,18,19
32,25,21,19,18,17,18,20,18,18,17
33,32,24,20,24,22,20,16,21,20,19
31,30,22,20,24,19,20,18,20,17,18
30,31,25,22,21,17,17,23,22,16,18
30,30,25,21,20,20,22,18,20,18,16
31,23,23,21,20,19,18,20,20,18,15
32,30,21,21,24,18,17,20,18,19,18
30,27,22,20,22,17,16,18,18,20,21
30,29,22,21,19,18,19,19,22,20,18
30,29,24,24,21,19,17,18,20,14,23
31,30,22,21,18,17,16,18,20,17,18
29,26,22,19,21,21,20,19,19,22,17
28,25,23,21,20,22,20,20,20,18,21
32,29,26,25,22,18,18,19,16,17,20
30,27,24,22,22,20,19,21,18,16,19
31,24,20,22,20,20,19,17,17,20,17
32,30,23,21,18,19,21,19,22,20,22
30,26,25,21,24,20,20,19,20,18,21
30,28,26,22,23,19,19,20,20,17,21
32,27,25,24,24,17,21,21,20,20,20
28,26,24,24,19,18,19,20,16,20,19
33,29,24,25,19,20,20,18,18,19,19
30,25,25,23,23,23,20,19,17,18,19
27,26,22,23,22,20,19,22,16,19,21
32,28,23,22,20,19,19,20,23,15,15
30,31,22,22,19,20,22,17,22,17,17
32,28,22,24,22,20,19,17,18,19,21
34,27,20,21,21,18,18,19,21,14,17
29,28,22,22,19,20,21,18,18,19,20
29,30,21,22,18,22,18,20,22,20,19
29,28,24,23,22,19,18,22,17,22,17
30,27,22,22,21,22,20,16,20,17,21
28,27,23,22,17,19,21,18,21,19,18
32,27,23,23,20,20,22,21,18,19,17
29,24,23,22,21,19,21,21,15,19,17
33,28,22,24,22,19,20,19,19,16,20
29,27,20,22,19,19,20,20,21,19,19
30,29,26,23,23,17,20,18,18,16,19
25,25,23,19,22,18,20,20,18,21,20
31,32,24,23,19,19,22,16,19,20,18
31,33,24,20,21,17,20,19,24,17,19
34,25,26,24,19,18,21,21,19,17,20
32,28,23,22,22,19,21,18,19,21,19
30,28,21,23,21,19,19,18,17,19,18
30,30,22,23,19,16,17,22,19,18,19
29,24,22,24,20,21,20,20,20,18,17
31,25,21,25,22,19,19,17,19,20,20
30,30,26,22,18,19,18,21,21,16,19
30,30,22,21,24,18,20,18,19,19,19
33,28,23,25,20,18,18,19,21,20,17
34,26,21,21,22,16,22,20,19,17,19
32,28,21,22,21,18,19,21,17,19,21
28,27,24,21,18,17,20,19,16,16,18
29,28,25,20,19,19,18,20,19,19,18
32,29,25,22,16,21,19,24,15,19,19
34,26,24,25,22,20,21,19,15,20,19
32,26,21,26,21,15,18,16,19,19,19
31,27,23,21,23,18,17,23,19,17,18
31,28,24,21,19,18,19,22,19,19,18
34,27,27,26,21,22,17,20,19,21,18
31,29,22,22,19,19,17,20,19,19,21
31,25,25,21,20,17,17,22,18,17,18
30,26,24,23,22,18,20,18,20,18,20
29,28,25,24,21,22,21,17,19,18,18
32,27,20,21,16,18,19,21,21,17,20
30,28,25,22,19,17,18,23,19,21,19
33,26,22,22,16,17,21,20,20,18,20
33,27,25,19,23,20,19,19,21,17,21
31,25,25,22,22,21,21,20,18,19,22
30,30,20,22,19,19,18,19,19,20,19
31,27,24,21,21,19,19,18,16,16,22
33,26,26,19,19,18,20,22,18,18,23
31,29,22,22,20,18,20,20,19,20,19
