NaN,-13.52,-12.04,-10.05,-8.41,-7.3,-6.32,NaN,NaN,-2.49,-1.37,0.0599999999999987,1.68,2.98,3.92,5.87,7.06,8.21,10.14,NaN,12.08,13.02,13.9
NaN,-13.67,-11.88,-10.33,-8.68,-7.46,-6.17,-4.8,-3.33,-2.56,-1.42,0.210000000000001,1.72,2.98,3.76,5.52,7.19,8.21,NaN,10.83,12.51,NaN,NaN
NaN,-13.77,-12.08,-9.98,-8.53,-7.2,-6.18,-4.24,NaN,-2.5,-1.55,0.0500000000000007,1.65,2.86,NaN,NaN,7.12,7.99,9.84,10.79,11.88,NaN,14.04
NaN,NaN,-12.08,-10,-8.68,-7.48,-6.76,-4.67,-2.99,-2.62,-1.41,0.169999999999998,1.69,2.91,3.72,5.72,7.02,NaN,NaN,10.56,12.14,13.04,NaN
NaN,-13.74,-12.06,-10.35,-8.71,-7.27,-6.37,-5.16,NaN,-2.51,-1.44,NaN,NaN,NaN,3.89,5.51,7.13,8.63,NaN,10.82,12.17,NaN,13.77
NaN,-13.88,-12.26,-10.16,-8.57,-7.32,-6.32,-4.53,-3.27,-2.5,NaN,NaN,1.65,2.88,3.75,5.37,6.9,8.02,NaN,10.78,12.31,NaN,13.58
NaN,NaN,-11.89,-10.06,-8.76,NaN,-6.54,-4.8,-3.22,-2.51,NaN,0.0700000000000003,1.76,2.79,3.81,5.28,6.64,8.21,NaN,10.6,12.05,13.02,NaN
NaN,-13.67,-12.05,NaN,-8.63,-7.32,NaN,-4.71,-3.16,NaN,-1.47,0.530000000000001,1.65,2.9,3.87,5.47,NaN,7.66,NaN,10.65,12.17,NaN,13.79
NaN,-13.93,-12.34,-9.94,-8.44,-7.4,-6.3,-4.85,NaN,-2.64,NaN,0.0700000000000003,1.6,NaN,3.65,5.75,6.72,7.97,9.66,10.64,12.19,13.08,NaN
NaN,-13.64,-12.48,-10.08,-8.82,-7.36,-6,-4.35,-3.21,NaN,NaN,0.169999999999998,1.82,NaN,3.89,NaN,6.86,8.19,9.9,10.68,12.21,NaN,13.89
NaN,-13.54,-12.03,-10.06,NaN,-7.32,-5.97,-4.73,-3.2,-2.52,-1.05,NaN,1.76,2.77,3.71,NaN,6.91,8.18,NaN,10.63,12.25,13.01,14.02
NaN,-13.76,-12.38,-10.19,-8.61,-7.37,-6.27,-4.76,-3.17,-2.46,-1.4,0.0899999999999999,1.65,NaN,3.85,5.65,7.06,8.2,9.57,10.91,12.24,NaN,NaN
NaN,-13.66,-12.17,-10.06,-8.8,-7.1,NaN,-5.13,-3.17,NaN,-1.46,NaN,1.74,2.81,3.78,5.73,7.18,8.26,NaN,10.68,12.21,NaN,13.77
