-11.79,-7.88,-6.13,-5.17,-3.77,-2.84,NaN,-0.399999999999999,NaN,2.56,4.09,4.94,7.05,8.02,NaN,10.69
-11.79,NaN,NaN,-5.29,-3.64,NaN,-0.849999999999998,NaN,NaN,2.15,4.09,NaN,6.84,8,9.04,NaN
NaN,-7.62,-6.29,-4.88,-3.85,-2.43,-0.870000000000001,-0.0999999999999979,NaN,2.52,4,5.2,NaN,8.25,8.99,10.69
NaN,-7.63,-5.7,NaN,-3.53,-2.71,NaN,-0.219999999999999,NaN,2.36,4.01,5.18,7.1,8.11,NaN,NaN
-11.79,NaN,-6.24,-5.47,NaN,-2.95,NaN,-0.210000000000001,NaN,2.46,NaN,4.83,NaN,7.98,9.04,NaN
NaN,-7.64,-5.97,-4.86,NaN,-2.9,-1.05,-0.300000000000001,NaN,2.46,NaN,NaN,6.74,8.08,NaN,10.69
-11.79,NaN,-6.28,NaN,-3.94,-2.9,-0.890000000000001,-0.219999999999999,NaN,2.46,3.83,5.07,6.81,8.21,NaN,10.69
NaN,-7.57,-5.87,-4.84,NaN,-3.13,-1.05,0.190000000000001,NaN,2.48,3.96,4.79,7.16,8.12,NaN,10.69
-11.79,NaN,NaN,-5.17,-3.86,-2.75,-1.05,-0.190000000000001,NaN,2.47,NaN,5.08,NaN,NaN,8.91,NaN
NaN,-7.71,-6.27,-5.21,-3.78,-2.7,-0.91,NaN,NaN,2.4,4.04,NaN,NaN,8.44,NaN,10.69
-11.79,NaN,-6.2,-5.21,-3.88,-3.06,NaN,-0.210000000000001,NaN,2.51,3.7,4.86,7.04,NaN,8.83,NaN
-11.79,NaN,-6.41,NaN,-3.71,-2.94,-0.669999999999998,NaN,NaN,2.5,4.09,NaN,7.14,NaN,8.92,10.69
-11.79,NaN,-6.28,-5.28,-3.75,-2.7,-0.82,NaN,NaN,2.39,3.97,NaN,6.94,8.13,NaN,10.69
-11.79,-7.62,NaN,-5.12,-3.9,-2.56,NaN,-0.259999999999998,NaN,2.54,NaN,5.37,6.94,8.16,8.87,10.69
-11.79,NaN,-6.07,-5.16,NaN,-3.18,-0.629999999999999,NaN,NaN,2.39,3.87,NaN,7.07,8.25,8.84,10.69
NaN,-7.59,-6.07,NaN,-3.86,-2.83,NaN,0.0300000000000011,NaN,2.47,NaN,NaN,7.1,7.99,8.99,NaN
-11.79,-7.72,-6.23,-4.75,-3.86,-3.01,-0.66,NaN,NaN,2.55,NaN,4.85,NaN,8.34,NaN,10.69
NaN,-7.57,NaN,NaN,NaN,-3.04,NaN,-0.0500000000000007,NaN,2.44,NaN,5.06,7,7.99,9,NaN
NaN,NaN,-6,-5.18,NaN,-3.18,NaN,NaN,NaN,2.53,4.02,5.49,6.76,NaN,8.88,NaN
NaN,-7.59,-6.31,NaN,-3.97,-2.86,NaN,-0.219999999999999,NaN,2.48,NaN,NaN,NaN,8.27,NaN,10.69
-11.79,NaN,-6.44,-5.29,NaN,-3.13,-1.13,-0.289999999999999,NaN,2.46,3.87,4.82,6.93,8.08,NaN,10.69
NaN,-7.67,-6.07,NaN,NaN,-2.96,-0.789999999999999,-0.109999999999999,NaN,2.46,3.78,5.03,7.22,8.34,NaN,10.69
