-11.32,-9.89,-9.01,-7.68,NaN,-6.22,-4.79,-3.74,-2.61,-1.64,0.690000000000001,1.69,3.56,NaN,5.19,6.26,7.4,8.29,10.2,NaN,14.18,NaN
-11.61,NaN,-8.74,-7.53,-6.77,-5.73,-4.93,NaN,-2.68,-1.57,NaN,NaN,NaN,3.95,5.29,5.95,7.26,NaN,NaN,NaN,14.18,18.41
-11.66,-10.07,-8.91,-7.58,NaN,-5.59,-4.63,NaN,-2.81,-1.64,0.609999999999999,NaN,3.27,3.93,4.97,6.49,7.37,8.25,9.74,12.91,14.18,NaN
-11.46,-10.1,-8.79,-7.47,-6.8,-5.74,-4.73,NaN,-2.61,-1.6,NaN,1.61,3.32,4.02,5.28,5.81,7.34,8.44,10.02,12.91,NaN,18.41
-11.57,NaN,-9.1,-7.45,NaN,-5.88,-4.55,-3.82,-2.74,-1.47,NaN,1.27,3.62,NaN,5.4,NaN,7.65,8.58,9.6,12.91,14.18,18.41
-11.46,NaN,-9.03,-7.6,NaN,-6.08,-4.79,-3.76,-2.84,-1.53,0.690000000000001,NaN,3.24,4.47,5.46,5.97,7.3,NaN,9.56,12.91,NaN,18.41
-11.58,NaN,-9.07,-7.45,NaN,-5.97,-4.8,NaN,-3.03,-1.45,0.77,NaN,NaN,4.3,5.17,NaN,7.36,NaN,9.67,12.91,NaN,18.41
-11.35,NaN,-9.01,-7.78,NaN,-6.01,-4.6,NaN,-2.71,-1.4,0.77,NaN,3.28,NaN,4.97,6.39,7.38,8.43,9.73,NaN,NaN,NaN
-11.84,-9.83,-9.05,-7.67,-6.84,-5.72,-4.5,NaN,-2.56,-1.3,NaN,NaN,NaN,3.91,5.41,NaN,NaN,8.27,NaN,12.91,14.18,NaN
-11.67,-10.12,-9,-7.52,-6.71,-5.94,-4.76,NaN,-2.85,-1.49,0.710000000000001,NaN,3.24,4.36,5.35,6.08,7.4,8.37,10.24,NaN,NaN,NaN
-11.53,-10.11,-9.29,-7.56,-6.62,-5.61,-4.92,NaN,-2.55,-1.4,0.419999999999998,NaN,3.16,NaN,5.23,6.43,7.36,8.4,9.96,NaN,NaN,NaN
-11.33,-10.11,-9.07,NaN,-6.78,-5.98,-4.64,-3.95,-2.86,-1.35,0.77,NaN,3.33,4.04,5.14,6.08,7.63,NaN,9.71,12.91,14.18,NaN
-11.32,-10.01,-8.88,-7.7,NaN,-6.08,-4.68,NaN,-2.74,-1.54,0.41,NaN,3.62,NaN,5.19,6.41,7.56,NaN,NaN,12.91,NaN,18.41
-11.67,-10.01,-8.8,-7.44,NaN,-5.47,-4.59,NaN,-2.52,-1.21,0.780000000000001,NaN,3.33,NaN,5.13,5.92,7.41,8.44,9.8,12.91,NaN,NaN
