NaN,-12.41,-10.19,-9.32,NaN,NaN,NaN,-4.71,NaN,-2.02,0.41,NaN,NaN,NaN,NaN,4.59,6.78,NaN,9.42,11.04,NaN,NaN
-13.52,-12.41,-10.05,-8.97,NaN,NaN,-5.66,-4.67,NaN,-1.95,0.559999999999999,1.51,NaN,3.34,NaN,4.87,6.77,NaN,NaN,10.8,12.04,NaN
-13.52,NaN,-10.17,-8.99,-7.38,NaN,-5.89,-4.73,NaN,-1.67,0.399999999999999,1.12,2.11,NaN,3.87,4.78,6.76,NaN,NaN,10.89,NaN,14.15
-13.52,-12.41,-10.03,-8.86,-7.36,NaN,NaN,-4.68,-3.5,-1.87,NaN,1.2,NaN,NaN,3.77,4.62,6.51,8.37,9.58,10.79,11.84,14.15
NaN,-12.41,NaN,-9.45,NaN,-6.51,-5.87,-4.88,-2.98,-2.09,0.440000000000001,NaN,2.21,NaN,3.7,4.83,6.87,NaN,9.42,10.8,11.84,14.15
NaN,-12.41,-10.03,-8.88,-7.6,-6.62,-5.46,-4.44,-2.97,-1.88,0.449999999999999,NaN,NaN,2.94,3.8,4.75,6.54,NaN,NaN,11.08,NaN,14.15
NaN,-12.41,-10.13,-8.98,-7.13,NaN,-5.81,-4.41,-3.02,-1.84,0.379999999999999,NaN,1.74,NaN,3.85,4.67,6.88,8.25,9.37,10.97,11.81,14.15
-13.52,-12.41,-10.09,-8.9,-7.22,NaN,-5.74,-4.37,-3.02,-2.12,0.34,1.19,NaN,2.98,NaN,4.79,6.76,NaN,9.12,10.76,NaN,14.15
-13.52,-12.41,-10.14,-8.89,-7.38,-6.79,-5.71,-4.89,NaN,-1.5,0.149999999999999,1.15,NaN,NaN,3.9,5.06,7.03,8.17,9.52,10.82,12.1,NaN
-13.52,-12.41,-10.13,NaN,-7.5,-6.63,-5.73,-4.57,NaN,-1.47,-0.0500000000000007,NaN,1.72,3.23,NaN,4.78,6.65,NaN,9.52,10.79,12,NaN
-13.52,NaN,-10.09,NaN,NaN,-6.27,-5.72,-4.75,-3.01,NaN,0.0700000000000003,1.2,NaN,NaN,3.85,4.85,6.79,NaN,9.59,11.02,11.91,14.15
-13.52,-12.41,-10.12,-8.94,-7.58,-6.84,-5.79,-4.83,-2.96,-2.11,0.449999999999999,NaN,NaN,NaN,NaN,4.64,6.77,7.9,NaN,10.75,11.8,14.15
NaN,-12.41,-10.07,-9.17,NaN,NaN,-5.83,-4.7,-3.02,-1.64,0.550000000000001,NaN,2.01,3.01,3.81,5.06,NaN,8.3,NaN,11.04,NaN,NaN
-13.52,-12.41,-10.35,NaN,NaN,-6.88,-5.81,-4.94,NaN,-1.38,0.329999999999998,NaN,2.04,3.08,4.04,4.76,7.08,8.4,9.5,10.71,11.89,14.15
-13.52,-12.41,-10.08,NaN,-7.53,NaN,-5.68,-4.6,-2.98,-1.84,0.0700000000000003,NaN,2.19,NaN,NaN,4.45,6.68,8.32,NaN,10.74,11.52,14.15
-13.52,-12.41,-10.13,-9.06,NaN,-6.86,-5.85,-4.72,-2.87,NaN,0.419999999999998,1.1,2.16,3.12,3.83,4.66,6.41,8.09,9.59,10.88,NaN,14.15
NaN,-12.41,-10.34,-9.44,-7.57,NaN,-5.58,-4.59,-3,-2.04,0.43,1.27,1.6,NaN,3.81,4.57,NaN,8.36,9.46,11.1,NaN,14.15
-13.52,NaN,-10.07,NaN,-7.42,NaN,-5.91,-5.06,NaN,-1.71,0.140000000000001,1.3,NaN,NaN,NaN,5,NaN,8.48,9.44,10.89,11.95,NaN
-13.52,-12.41,-10.5,-9.3,NaN,NaN,-5.67,-4.71,-3.09,-1.63,0.460000000000001,1.14,NaN,NaN,3.85,5.14,6.63,8.41,NaN,10.83,11.94,NaN
NaN,NaN,-10.12,-9.36,NaN,-6.56,-5.54,-4.72,NaN,-2.19,-0.0599999999999987,1.04,NaN,3.06,3.91,4.77,6.95,NaN,9.7,10.89,12.03,14.15
NaN,NaN,-10.24,NaN,NaN,NaN,-5.65,-4.67,-3.15,-1.58,0.359999999999999,1.17,NaN,3.07,NaN,4.82,6.68,8.44,NaN,10.75,NaN,NaN
