i,N,boot,peaks_splithalf,peaks_spearmanbrown,jsd
6,10500,6,0.5933042255255719,0.7447469428882773,3.246832266975351e-4
6,11000,6,0.5630551391625012,0.720454608484498,3.9264399253010165e-4
6,11500,6,0.46649111554428707,0.6362003978062277,4.1185583875381784e-4
6,12000,6,0.4484094242851129,0.6191749608456641,4.0133845098479313e-4
6,12500,6,0.5672097681744707,0.7238466473255488,4.5071477091170964e-4
6,13000,6,0.5286072630347742,0.6916194575516013,2.7256940784858787e-4
6,13500,6,0.5206737681045576,0.6847935159078214,2.8493494134111056e-4
6,14000,6,0.5863923457087689,0.7392778303488099,1.83621900141236e-4
6,14500,6,0.5776624501251927,0.7323017038015366,2.881560991967832e-4
6,15000,6,0.549532865472783,0.7092884284259608,2.5506060285156455e-4
7,500,7,0.07144654695694885,0.13336465017292104,0.007965637666052714
7,1000,7,0.22664243325417632,0.3695330067017387,0.004363618076835228
7,1500,7,-0.0867750943070624,-0.1900410156712034,0.004436352126289189
7,2000,7,0.5168681624991459,0.6814938506555107,0.001731137023714194
7,2500,7,0.13214542800062243,0.23344249728410293,0.0015744325413762762
7,3000,7,0.35198833206532665,0.5206972925981124,0.0011287125953655893
7,3500,7,0.30976491799028594,0.47300842118384384,0.0012053232895294845
7,4000,7,0.15932527397798366,0.2748586226043224,0.0014238826272757023
7,4500,7,0.06478762972041957,0.1216911765540154,0.001025628366132584
7,5000,7,-0.035781096227644756,-0.07421778620530427,0.0013364151246610125
7,5500,7,0.5419372235891831,0.702930333736558,5.926109122337199e-4
7,6000,7,0.4092016612449834,0.5807567114041963,7.007510846948012e-4
7,6500,7,0.5113161341379506,0.6766501363787842,7.389598110546123e-4
7,7000,7,0.5388152760953704,0.7002988395885622,6.261405517135031e-4
7,7500,7,0.29831601110972095,0.45954299039220614,5.902924871618201e-4
7,8000,7,0.4783743556152546,0.6471626808166185,4.0456645247242994e-4
7,8500,7,0.5315997900025595,0.6941758460304713,4.60139732964917e-4
7,9000,7,0.5046166406668953,0.6707577558669465,4.892504010224682e-4
7,9500,7,0.5160321938836299,0.6807668016095446,5.099885618091338e-4
7,10000,7,0.5140167992263857,0.6790106945828234,3.350566227183999e-4
7,10500,7,0.4329121245472417,0.604240995844779,4.465950362859693e-4
7,11000,7,0.30668194156486855,0.46940564770886706,5.640108919137834e-4
7,11500,7,0.437780270100483,0.6089668626067425,3.5021690229243145e-4
7,12000,7,0.3356809601080636,0.5026364380920804,4.8687255849739043e-4
7,12500,7,0.4248932077373227,0.5963860385186863,3.703890457727282e-4
7,13000,7,0.6410677148769063,0.7812812464292392,3.7722508153982255e-4
7,13500,7,0.5822482256042373,0.7359758300653303,2.320815652057422e-4
7,14000,7,0.5453934257113587,0.7058311710628756,2.751310236901723e-4
7,14500,7,0.44800842179839917,0.6187925637089613,3.758563381515643e-4
7,15000,7,0.5069701736387932,0.6728337196145585,3.9546397670876744e-4
8,500,8,-0.06577802204169553,-0.14081882805936574,0.012428064130338567
8,1000,8,0.16460875862170307,0.2826850775474419,0.005350629972693262
8,1500,8,0.11824126132665128,0.211477192652278,0.0029849770551086557
8,2000,8,0.10183095014221637,0.18483951667735013,0.002565382903203713
8,2500,8,-0.006545424929542533,-0.013177099575143274,0.0020081119879947094
8,3000,8,0.03261608633562882,0.06317175718494024,0.0018465465454893075
8,3500,8,0.08230215843880316,0.15208721113061846,0.001466017306525591
8,4000,8,0.19939217265715578,0.33248870086490334,0.0010597480904653506
8,4500,8,0.04179248907353713,0.08023188785072365,0.0011388686046357299
8,5000,8,0.3129763145425506,0.47674327567987174,6.869866049548032e-4
8,5500,8,0.08802038218008376,0.16179914204128404,0.0010470341181838768
8,6000,8,0.33192471694055986,0.4984136306186932,8.001355352032129e-4
8,6500,8,0.30811118697002576,0.47107797875148955,9.572658085662997e-4
8,7000,8,0.30387131489524744,0.4661062965706249,7.469857164923125e-4
8,7500,8,0.13684712680647568,0.24074851152748003,7.9143444310334e-4
8,8000,8,0.3608580730799418,0.53033902685125,6.56495170346334e-4
8,8500,8,0.06147155450270509,0.11582327240319548,6.664527837797127e-4
8,9000,8,0.5840652212037073,0.737425723872512,4.8332256935201855e-4
8,9500,8,0.46059813463449273,0.63069796368014,4.4126835337059513e-4
8,10000,8,0.32539949430529463,0.49102100265377285,6.149039853928834e-4
8,10500,8,0.3019309132171165,0.46382017686489174,4.940767853634797e-4
8,11000,8,0.5181786458215405,0.6826319777948604,3.4268462281490165e-4
8,11500,8,0.4009300203619368,0.5723769417952149,4.4426488609834323e-4
8,12000,8,0.35360609552202305,0.5224652824655811,4.5282537878909294e-4
8,12500,8,0.33905817667962707,0.506412914068255,5.235463195814598e-4
8,13000,8,0.5900182656645258,0.7421528147262333,3.166001389240808e-4
8,13500,8,0.6051754818334699,0.7540303084398273,3.1417536247628237e-4
8,14000,8,0.5334532807583252,0.6957542006033874,2.5845827906103734e-4
8,14500,8,0.4899772012835086,0.6576975820320315,3.33631097988064e-4
8,15000,8,0.5948431896875996,0.745958215245122,3.432197362510677e-4
9,500,9,-0.09933365470333903,-0.22057814244323865,0.01226192613236227
9,1000,9,0.22189327913670748,0.36319584193716103,0.004072193809964534
9,1500,9,0.17729599195994075,0.3011918721727433,0.00190880547357496
9,2000,9,0.2042627890152383,0.339232916400697,0.002221944916080445
9,2500,9,0.20849061860964238,0.34504300720101405,0.0011267579146972875
9,3000,9,0.2578600778886247,0.4099980314526788,0.0018715768507715784
9,3500,9,0.4294629993374341,0.6008731943904713,0.0010877296709340461
9,4000,9,0.09900455997251147,0.18017133609525293,0.0010924172162064222
9,4500,9,0.20995693290462472,0.34704860511126084,0.0011160154898226505
9,5000,9,0.3095514271636037,0.4727594819763135,0.001058181631449094
9,5500,9,0.23641395315350508,0.38241877253249257,0.001109296439418311
9,6000,9,0.26175277080226605,0.4149034214299123,7.056796805708494e-4
9,6500,9,0.35428664744633787,0.5232077686276916,5.836545004522924e-4
9,7000,9,0.46118903804518757,0.6312517080776584,4.499696670125776e-4
9,7500,9,0.15287098143196753,0.26520050186723976,6.960687224159514e-4
9,8000,9,0.4144562342417128,0.5860290678614061,5.221538010409662e-4
9,8500,9,0.3258087997181603,0.4914868566077108,4.6399233986175683e-4
9,9000,9,0.5853079203999233,0.7384154369862337,5.262414600811964e-4
9,9500,9,0.4471490818621951,0.6179723809613348,4.2262119136285365e-4
9,10000,9,0.38346561012999614,0.554355102609257,4.395850214684086e-4
9,10500,9,0.4223686730407379,0.5938947911975574,3.494264476349532e-4
9,11000,9,0.40511293335848153,0.5766268656999494,3.403169648672295e-4
9,11500,9,0.3115310319175106,0.4750646753085816,3.7451943837640475e-4
9,12000,9,0.45267278588834053,0.6232274608373302,3.64691939164341e-4
