"boot","degree","RMSE_interval","abs_int_size","melcon","entropy_0.25"
4,10,2.25695716201036,4.37868324723785,4.15328797718332,6.02253122405871
5,0,NA,6.89584005223995,3.99702185149459,6.5870111921581
5,1,3.76923470904339,5.64508864117635,4.03468567286713,6.34826496066275
5,2,2.9066478484391,4.79969405421968,4.17433423871194,6.08314481491741
5,3,2.57920449781111,4.39520991676583,4.20499349343715,5.95151051663063
5,4,2.80491315415808,4.07220269402615,4.19185479581623,5.87532145310952
5,5,2.25139731695825,4.01999248481535,4.21937651310689,5.89186122291937
5,6,3.01880298367739,4.43787920060439,4.24204213794168,6.02468116600974
5,7,2.46351648077941,4.44190143666663,4.19347909359322,5.97664210861759
5,8,2.76916378095425,3.87771332024842,4.18138860313235,5.93900325867471
5,9,1.95632200515383,3.84596087820217,4.14351931961828,5.90535018773846
5,10,2.48858509236578,4.19785964195409,4.10232147553745,5.94875966839781
6,0,NA,7.26357308063405,3.9392117368297,6.6292103956146
6,1,3.51711915788466,5.55221994374671,3.99671290047821,6.37403965375361
6,2,3.04292406059389,4.89657515759972,4.13476004891697,6.21057983758568
6,3,2.7547166775084,4.22680457942466,4.14410492663066,5.92628684918763
6,4,2.64062002186918,3.89539320281565,4.25149933486153,5.84865459686925
6,5,2.43793968458672,4.04169584653634,4.21207213016287,5.86702165694178
6,6,2.79730597737841,4.33922416790756,4.17696594155515,6.02770259655054
6,7,2.13744019710246,4.3831460770914,4.13192991471175,5.91280997000534
6,8,2.31781035432274,3.96986851682936,4.17753813393071,5.88437907737073
6,9,2.14575374891559,4.03723911633654,4.12538417503363,5.88140423145106
6,10,2.50714901766123,4.35818219955677,4.11211912768364,6.06255511973731
7,0,NA,7.15480338237936,3.94561824050848,6.57523875946785
7,1,3.77195542416637,5.78814205398087,3.99946235003668,6.33885952385364
7,2,2.84027118002573,4.86028044211634,4.14486578063142,6.21094019777557
7,3,2.96012748440933,4.14880807623814,4.16800219378443,5.94271561218148
7,4,2.47316025671681,3.98484711429952,4.21137822081848,5.92083782205653
7,5,2.44916962208115,4.18266097714008,4.18000307025163,5.96462369974432
7,6,2.47286094006718,4.4618478963408,4.17872102300711,6.02794104484158
7,7,2.1806922487394,4.57999443682904,4.15440270000533,6.03038745243589
7,8,2.61980868893838,4.02026130265582,4.1842681978603,5.99563047102151
7,9,2.16832152702152,3.81680655794935,4.16107184917874,5.86200976301304
7,10,2.51285913477261,4.17967654683156,4.12018499132578,6.00534817797081
8,0,NA,7.42893023471767,3.99028732768877,6.64790208351616
8,1,4.21094780800771,5.95124401757591,4.01830487818736,6.37589355468773
8,2,3.20385645208026,4.98249867129962,4.1017007439736,6.17263742588646
8,3,2.52307468592779,4.34702880200967,4.12447918412131,5.98709488091449
8,4,2.5143767022725,4.24729347497602,4.17413729048937,5.84684228593874
8,5,2.52739250669483,4.2140645937488,4.1741560624806,5.88405975853083
8,6,3.1266308521377,4.50144242885915,4.16405060149126,6.02425113190557
8,7,2.47252381037057,4.32615167215027,4.15338792585522,5.91423176823318
8,8,2.68652846826105,3.95383133987228,4.18783717011241,5.95246451817263
8,9,2.04565328618623,3.91843696616246,4.16808005542678,5.89671125611103
8,10,2.43291987664413,4.17335702931988,4.12199022079616,6.01636600966141
9,0,NA,7.15312780064444,3.98785036171394,6.55866503088658
9,1,4.05151730977078,5.63199517180882,4.00840449403577,6.32197038719607
9,2,2.91821429814094,4.84099670687212,4.16374297895821,6.15873599011197
9,3,2.48528805786611,4.10814821442028,4.17295898914565,5.93895793506895
9,4,2.64608475161087,3.96616991295014,4.19186531512394,5.81582527974985
9,5,2.15495768175352,4.1729592736692,4.19140597350558,5.87983371210032
9,6,2.73070249115785,4.44108394633759,4.18864772799926,5.9687668568605
9,7,2.30109361918502,4.5666536404873,4.1598052546346,6.04581683764535
9,8,2.73591815395197,3.97145911874075,4.20243907028713,5.91067429950262
9,9,2.19439014707311,3.97060147312221,4.12065487001043,5.94403004721188
9,10,2.5039858187804,4.303141328397,4.12993510571512,6.02062890963202
10,0,NA,6.99428113368104,4.01117058723254,6.59414663274884
10,1,4.38638543204959,5.65330432082052,4.01099368240957,6.30175877537849
10,2,3.03844536169665,4.72944935785081,4.1765510210216,6.13294090738081
10,3,2.31652585459435,4.22055331168841,4.18094434244331,5.97016612853247
10,4,2.37749720273793,3.76619952725905,4.22376401559655,5.89867990309658
10,5,2.21927376909135,3.96394122821169,4.20665670405907,5.88073248381309
10,6,2.48789297400147,4.39944212850352,4.22331378828443,6.02511343202945
10,7,2.27441083545894,4.27745579617756,4.19198662133405,6.02142653015934
10,8,2.33903649636459,3.80369997583039,4.23401081666959,5.81823599631792
10,9,2.0681826982423,3.7716582806471,4.17077183777689,5.82636375713053
10,10,2.20866176341094,4.15144825151222,4.15562337107432,5.93602810986441
11,0,NA,7.31861016703973,3.95917126526942,6.59862550809512
11,1,3.87456767062378,5.98628686592771,4.02120346589104,6.39042107501454
11,2,3.1230108679801,5.24132934428945,4.13148078896306,6.31119985743126
11,3,2.65008292460734,4.44450853843859,4.14824558368878,6.02167881479051
11,4,2.58391039741806,4.22900536828747,4.16669847661082,5.88148620587553
11,5,2.16344998279243,4.19812461951012,4.20975359445175,5.95622329762423
11,6,3.091582287089,4.43500515039734,4.19024696210622,6.03772539301008
11,7,2.62104602194168,4.25948760182162,4.22724251777489,6.06410616341221
11,8,2.58726902254582,4.22424234914724,4.16628128968196,6.00564969028644
11,9,2.31262402932229,3.96424843587334,4.19616485107576,5.94044046646551
11,10,2.34830108528515,4.18651193775737,4.1653397376884,5.99826282676053
12,0,NA,7.6836970085854,3.92956269632219,6.61715764008342
12,1,3.80021884187055,6.24074924405318,3.94772516473331,6.37913043050164
12,2,3.18528729756554,5.32861101242424,4.1111507791852,6.27757509838105
12,3,3.04332781924442,4.44750310246783,4.16642169270451,5.94447780660874
12,4,2.53052235726536,4.15567293758392,4.18183874787906,5.93374108641934
12,5,2.38781501791641,4.47872418296257,4.1898470930509,5.98944236794676
12,6,2.85144840518067,4.80119394606852,4.18982673125488,6.05661431023377
12,7,2.3869280992517,4.49439588467879,4.23845212607882,6.04721121947859
